#time,80x01-02_engine-rpm,80x03_coolant_temp,80x04_ambient_temp,80x05_intake_air_temp,80x06_fuel_temp,80x07_map_kpa,80x08_battery_voltage,80x09_throttle_pot,80x0A_idle_switch,80x0B_uk1,80x0C_park_neutral_switch,80x0D-0E_fault_codes,80x0F_idle_set_point,80x10_idle_hot,80x11_uk2,80x12_iac_position,80x13-14_idle_error,80x15_ignition_advance_offset,80x16_ignition_advance,80x17-18_coil_time,80x19_crankshaft_position_sensor,80x1A_uk4,80x1B_uk5,7dx01_ignition_switch,7dx02_throttle_angle,7dx03_uk6,7dx04_air_fuel_ratio,7dx05_dtc2,7dx06_lambda_voltage,7dx07_lambda_sensor_frequency,7dx08_lambda_sensor_dutycycle,7dx09_lambda_sensor_status,7dx0A_closed_loop,7dx0B_long_term_fuel_trim,7dx0C_short_term_fuel_trim,7dx0D_carbon_canister_dutycycle,7dx0E_dtc3,7dx0F_idle_base_pos,7dx10_uk7,7dx11_dtc4,7dx12_ignition_advance2,7dx13_idle_speed_offset,7dx14_idle_error2,7dx14-15_uk10,7dx16_dtc5,7dx17_uk11,7dx18_uk12,7dx19_uk13,7dx1A_uk14,7dx1B_uk15,7dx1C_uk16,7dx1D_uk17,7dx1E_uk18,7dx1F_uk19,0x80_raw,0x7d_raw
14:49:42.000,1070,61,200,25,200,35.000000,13.600000,0.680000,0,16,1,0,0,35,134,87,15,0,15,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,79,255,255,48,128,127,32764,255,27,0,32,128,40,64,54,128,1,801c042e74ff50ff238822001001000000238657000f004e06c7100000,7d20100fff920059ffff0000806400ff4fffff30807ffcff1b0020802840368001
14:49:43.000,1047,61,200,25,200,35.000000,13.500000,0.680000,0,16,1,0,0,35,134,87,8,0,12,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,79,255,255,48,128,128,32784,255,27,0,32,128,40,64,54,128,1,801c041774ff50ff2387220010010000002386570008004806d3100000,7d20100fff920059ffff0000806400ff4fffff30808010ff1b0020802840368001
14:49:45.000,1052,61,200,25,200,35.000000,13.500000,0.680000,0,16,1,0,0,35,134,87,4,0,13,3,16,0,0,16,15,255,146,0,199,255,255,0,0,128,100,0,255,79,255,255,48,128,128,32785,255,27,0,32,128,40,64,54,128,1,801c041c74ff50ff2387220010010000002386570004004a06d3100000,7d20100fff92005bffff0000806400ff4fffff30808011ff1b0020802840368001
14:49:46.000,1078,61,200,25,200,33.000000,13.500000,0.680000,0,16,1,0,0,35,134,87,38,0,10,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,79,255,255,48,128,128,32786,255,27,0,32,128,40,64,54,128,1,801c043674ff50ff2187220010010000002386570026004406c7100000,7d20100fff92005affff0000806400ff4fffff30808012ff1b0020802840368001
14:49:47.000,1034,61,200,26,200,35.000000,13.500000,0.680000,0,16,1,0,0,35,134,86,1,0,13,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,79,255,255,48,128,128,32774,255,27,0,32,128,40,64,54,128,1,801c040a74ff51ff2387220010010000002386560001004a06cb100000,7d20100fff920059ffff0000806400ff4fffff30808006ff1b0020802840368001
14:49:49.000,1079,61,200,26,200,35.000000,13.500000,0.680000,0,16,1,0,0,35,134,86,22,0,11,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,79,255,255,48,128,127,32765,255,27,0,32,128,40,64,54,128,1,801c043774ff51ff2387220010010000002386560016004606c1100000,7d20100fff92005affff0000806400ff4fffff30807ffdff1b0020802840368001
14:49:50.000,1068,61,200,26,200,34.000000,13.500000,0.680000,0,16,1,0,0,35,134,86,13,0,11,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,79,255,255,48,128,128,32804,255,27,0,32,128,40,64,54,128,1,801c042c74ff51ff228722001001000000238656000d004706ce100000,7d20100fff920059ffff0000806400ff4fffff30808024ff1b0020802840368001
14:49:51.000,1032,61,200,26,200,34.000000,13.500000,0.680000,0,16,1,0,0,35,134,85,7,0,12,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,79,255,255,48,128,127,32767,255,27,0,32,128,40,64,54,128,1,801c040874ff51ff2287220010010000002386550007004806cb100000,7d20100fff920059ffff0000806400ff4fffff30807fffff1b0020802840368001
14:49:53.000,1061,61,200,26,200,33.000000,13.500000,0.680000,0,16,1,0,0,35,134,85,10,0,12,3,16,0,0,16,15,255,146,0,184,255,255,0,0,128,100,0,255,79,255,255,48,128,128,32797,255,27,0,32,128,40,64,54,128,1,801c042574ff51ff218722001001000000238655000a004806d1100000,7d20100fff920058ffff0000806400ff4fffff3080801dff1b0020802840368001
14:49:54.000,1041,61,200,26,200,35.000000,13.600000,0.680000,0,16,1,0,0,35,134,85,3,0,12,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,79,255,255,48,128,128,32770,255,27,0,32,128,40,64,54,128,1,801c041174ff51ff2388220010010000002386550003004806be100000,7d20100fff92005affff0000806400ff4fffff30808002ff1b0020802840368001
14:49:55.000,1060,61,200,26,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,85,18,0,11,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,79,255,255,48,128,128,32786,255,27,0,32,128,40,64,54,128,1,801c042474ff51ff2288220010010000002386550012004706c8100000,7d20100fff920059ffff0000806400ff4fffff30808012ff1b0020802840368001
14:49:57.000,1032,63,200,26,200,35.000000,13.600000,0.680000,0,16,1,0,0,35,134,85,29,0,17,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,78,255,255,48,128,128,32790,255,27,0,32,128,40,64,54,128,1,801c040876ff51ff238822001001000000238655001d005306d0100000,7d20100fff92005affff0000806400ff4effff30808016ff1b0020802840368001
14:49:58.000,1075,63,200,26,200,33.000000,13.600000,0.680000,0,16,1,0,0,35,134,85,19,0,12,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,78,255,255,48,128,128,32802,255,27,0,32,128,40,64,54,128,1,801c043376ff51ff2188220010010000002386550013004806cd100000,7d20100fff92005affff0000806400ff4effff30808022ff1b0020802840368001
14:50:00.000,1051,63,200,26,200,35.000000,13.500000,0.660000,0,16,1,0,0,35,134,84,17,0,15,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,78,255,255,48,128,127,32760,255,27,0,32,128,40,64,54,128,1,801c041b76ff51ff2387210010010000002386540011004e06c9100000,7d20100fff920059ffff0000806400ff4effff30807ff8ff1b0020802840368001
14:50:01.000,1046,64,200,26,200,34.000000,13.600000,0.660000,0,16,1,0,0,35,134,84,8,0,12,3,16,0,0,16,15,255,146,0,184,255,255,0,0,128,100,0,255,76,255,255,48,128,127,32754,255,27,0,32,128,40,64,54,128,1,801c041677ff51ff2288210010010000002386540008004806cf100000,7d20100fff920058ffff0000806400ff4cffff30807ff2ff1b0020802840368001
14:50:02.000,1063,64,200,26,200,33.000000,13.600000,0.660000,0,16,1,0,0,35,134,84,12,0,12,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,76,255,255,48,128,127,32757,255,27,0,32,128,40,64,54,128,1,801c042777ff51ff218821001001000000238654000c004806bf100000,7d20100fff92005affff0000806400ff4cffff30807ff5ff1b0020802840368001
14:50:04.000,1049,64,200,26,200,33.000000,13.600000,0.660000,0,16,1,0,0,35,134,84,6,0,13,3,16,0,0,16,15,255,146,0,199,255,255,0,0,128,100,0,255,76,255,255,48,128,127,32741,255,27,0,32,128,40,64,54,128,1,801c041977ff51ff2188210010010000002386540006004a06c8100000,7d20100fff92005bffff0000806400ff4cffff30807fe5ff1b0020802840368001
14:50:05.000,1054,64,200,26,200,35.000000,13.600000,0.660000,0,16,1,0,0,35,134,84,1,0,12,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,76,255,255,48,128,127,32751,255,27,0,32,128,40,64,54,128,1,801c041e77ff51ff2388210010010000002386540001004806b9100000,7d20100fff92005affff0000806400ff4cffff30807fefff1b0020802840368001
14:50:06.000,1028,64,200,26,200,35.000000,13.500000,0.660000,0,16,1,0,0,35,134,84,13,0,11,3,16,0,0,16,15,255,146,0,184,255,255,0,0,128,100,0,255,76,255,255,48,128,128,32771,255,27,0,32,128,40,64,54,128,1,801c040477ff51ff238721001001000000238654000d004706c9100000,7d20100fff920058ffff0000806400ff4cffff30808003ff1b0020802840368001
14:50:08.000,1022,64,200,26,200,35.000000,13.500000,0.660000,0,16,1,0,0,35,134,84,7,0,14,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,76,255,255,48,128,128,32772,255,27,0,32,128,40,64,54,128,1,801c03fe77ff51ff2387210010010000002386540007004c06c7100000,7d20100fff920059ffff0000806400ff4cffff30808004ff1b0020802840368001
14:50:09.000,1038,64,200,26,200,34.000000,13.500000,0.660000,0,16,1,0,0,35,134,84,3,0,11,3,16,0,0,16,15,255,146,0,199,255,255,0,0,128,100,0,255,76,255,255,48,128,128,32778,255,27,0,32,128,40,64,54,128,1,801c040e77ff51ff2287210010010000002386540003004706d3100000,7d20100fff92005bffff0000806400ff4cffff3080800aff1b0020802840368001
14:50:10.000,1021,64,200,26,200,35.000000,13.500000,0.660000,0,16,1,0,0,35,134,84,0,0,12,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,76,255,255,48,128,128,32769,255,27,0,32,128,40,64,54,128,1,801c03fd77ff51ff2387210010010000002386540000004806c9100000,7d20100fff92005affff0000806400ff4cffff30808001ff1b0020802840368001
14:50:12.000,1009,64,200,26,200,35.000000,13.500000,0.660000,0,16,1,0,0,35,134,83,11,0,12,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,76,255,255,48,128,128,32796,255,27,0,32,128,40,64,54,128,1,801c03f177ff51ff238721001001000000238653000b004806c6100000,7d20100fff920059ffff0000806400ff4cffff3080801cff1b0020802840368001
14:50:13.000,1044,65,200,26,200,34.000000,13.600000,0.660000,0,16,1,0,0,35,134,83,17,0,10,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,76,255,255,48,128,128,32780,255,27,0,32,128,40,64,54,128,1,801c041478ff51ff2288210010010000002386530011004506c7100000,7d20100fff92005affff0000806400ff4cffff3080800cff1b0020802840368001
14:50:14.000,1044,65,200,26,200,34.000000,13.500000,0.660000,0,16,1,0,0,35,134,83,24,0,10,3,16,0,0,16,15,255,146,0,199,255,255,0,0,128,100,0,255,76,255,255,48,128,128,32793,255,27,0,32,128,40,64,54,128,1,801c041478ff51ff2287210010010000002386530018004506d1100000,7d20100fff92005bffff0000806400ff4cffff30808019ff1b0020802840368001
14:50:16.000,1024,65,200,26,200,34.000000,13.500000,0.660000,0,16,1,0,0,35,134,82,0,0,12,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,76,255,255,48,128,128,32792,255,27,0,32,128,40,64,54,128,1,801c040078ff51ff2287210010010000002386520000004806c7100000,7d20100fff920059ffff0000806400ff4cffff30808018ff1b0020802840368001
14:50:17.000,1017,65,200,26,200,33.000000,13.500000,0.660000,0,16,1,0,0,35,134,82,17,0,12,3,16,0,0,16,15,255,146,0,184,255,255,0,0,128,100,0,255,76,255,255,48,128,128,32769,255,27,0,32,128,40,64,54,128,1,801c03f978ff51ff2187210010010000002386520011004806d5100000,7d20100fff920058ffff0000806400ff4cffff30808001ff1b0020802840368001
14:50:19.000,1053,66,200,26,200,34.000000,13.500000,0.660000,0,16,1,0,0,35,134,82,25,0,10,3,16,0,0,16,15,255,146,0,179,255,255,0,0,128,100,0,255,75,255,255,48,128,128,32787,255,27,0,32,128,40,64,54,128,1,801c041d79ff51ff2287210010010000002386520019004506bd100000,7d20100fff920057ffff0000806400ff4bffff30808013ff1b0020802840368001
14:50:20.000,1017,66,200,26,200,34.000000,13.500000,0.660000,0,16,1,0,0,35,134,82,11,0,14,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,75,255,255,48,128,128,32780,255,27,0,32,128,40,64,54,128,1,801c03f979ff51ff228721001001000000238652000b004c06c8100000,7d20100fff920059ffff0000806400ff4bffff3080800cff1b0020802840368001
14:50:21.000,1011,66,200,26,200,34.000000,13.500000,0.660000,0,16,1,0,0,35,134,82,18,0,13,3,16,0,0,16,15,255,146,0,179,255,255,0,0,128,100,0,255,75,255,255,48,128,127,32762,255,27,0,32,128,40,64,54,128,1,801c03f379ff51ff2287210010010000002386520012004a06c9100000,7d20100fff920057ffff0000806400ff4bffff30807ffaff1b0020802840368001
14:50:23.000,1022,66,200,26,200,33.000000,13.600000,0.660000,0,16,1,0,0,35,134,82,1,0,12,3,16,0,0,16,15,255,146,0,184,255,255,0,0,128,100,0,255,75,255,255,48,128,128,32782,255,27,0,32,128,40,64,54,128,1,801c03fe79ff51ff2188210010010000002386520001004806cb100000,7d20100fff920058ffff0000806400ff4bffff3080800eff1b0020802840368001
14:50:24.000,1029,67,200,26,200,33.000000,13.600000,0.660000,0,16,1,0,0,35,134,82,3,0,12,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,73,255,255,48,128,128,32806,255,27,0,32,128,40,64,54,128,1,801c04057aff51ff2188210010010000002386520003004806c3100000,7d20100fff920059ffff0000806400ff49ffff30808026ff1b0020802840368001
14:50:25.000,1020,67,200,26,200,34.000000,13.600000,0.660000,0,16,1,0,0,35,134,82,10,0,14,3,16,0,0,16,15,255,146,0,184,255,255,0,0,128,100,0,255,73,255,255,48,128,128,32782,255,27,0,32,128,40,64,54,128,1,801c03fc7aff51ff228821001001000000238652000a004c06cb100000,7d20100fff920058ffff0000806400ff49ffff3080800eff1b0020802840368001
14:50:27.000,1030,67,200,26,200,34.000000,13.600000,0.660000,0,16,1,0,0,35,134,82,14,0,11,3,16,0,0,16,15,255,146,0,179,255,255,0,0,128,100,0,255,73,255,255,48,128,128,32781,255,27,0,32,128,40,64,54,128,1,801c04067aff51ff228821001001000000238652000e004706c6100000,7d20100fff920057ffff0000806400ff49ffff3080800dff1b0020802840368001
14:50:28.000,1029,67,200,26,200,34.000000,13.600000,0.660000,0,16,1,0,0,35,134,82,3,0,12,3,16,0,0,16,15,255,146,0,184,255,255,0,0,128,100,0,255,73,255,255,48,128,128,32773,255,27,0,32,128,40,64,54,128,1,801c04057aff51ff2288210010010000002386520003004806cb100000,7d20100fff920058ffff0000806400ff49ffff30808005ff1b0020802840368001
14:50:29.000,1035,67,200,26,200,34.000000,13.600000,0.660000,0,16,1,0,0,35,134,82,1,0,15,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,73,255,255,48,128,127,32763,255,27,0,32,128,40,64,54,128,1,801c040b7aff51ff2288210010010000002386520001004e06d5100000,7d20100fff92005affff0000806400ff49ffff30807ffbff1b0020802840368001
14:50:31.000,1016,68,200,26,200,35.000000,13.600000,0.660000,0,16,1,0,0,35,134,82,22,0,12,3,16,0,0,16,15,255,146,0,174,255,255,0,0,128,100,0,255,73,255,255,48,128,128,32781,255,27,0,32,128,40,64,54,128,1,801c03f87bff51ff2388210010010000002386520016004806c7100000,7d20100fff920056ffff0000806400ff49ffff3080800dff1b0020802840368001
14:50:32.000,1030,68,200,26,200,34.000000,13.600000,0.660000,0,16,1,0,0,35,134,82,19,0,15,3,16,0,0,16,15,255,146,0,184,255,255,0,0,128,100,0,255,73,255,255,48,128,127,32749,255,27,0,32,128,40,64,54,128,1,801c04067bff51ff2288210010010000002386520013004e06c7100000,7d20100fff920058ffff0000806400ff49ffff30807fedff1b0020802840368001
14:50:33.000,1043,68,200,26,200,35.000000,13.600000,0.660000,0,16,1,0,0,35,134,82,13,0,11,3,16,0,0,16,15,255,146,0,184,255,255,0,0,128,100,0,255,73,255,255,48,128,128,32777,255,27,0,32,128,40,64,54,128,1,801c04137bff51ff238821001001000000238652000d004706cc100000,7d20100fff920058ffff0000806400ff49ffff30808009ff1b0020802840368001
14:50:35.000,1014,68,200,26,200,35.000000,13.600000,0.660000,0,16,1,0,0,35,134,82,5,0,12,3,16,0,0,16,15,255,146,0,179,255,255,0,0,128,100,0,255,73,255,255,48,128,127,32755,255,27,0,32,128,40,64,54,128,1,801c03f67bff51ff2388210010010000002386520005004806d2100000,7d20100fff920057ffff0000806400ff49ffff30807ff3ff1b0020802840368001
14:50:36.000,994,68,200,26,200,34.000000,13.500000,0.660000,0,16,1,0,0,35,134,83,15,0,14,3,16,0,0,16,15,255,146,0,184,255,255,0,0,128,100,0,255,73,255,255,48,128,128,32779,255,27,0,32,128,40,64,54,128,1,801c03e27bff51ff228721001001000000238653000f004c06cc100000,7d20100fff920058ffff0000806400ff49ffff3080800bff1b0020802840368001
14:50:38.000,1036,68,200,26,200,34.000000,13.600000,0.660000,0,16,1,0,0,35,134,83,31,0,10,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,73,255,255,48,128,128,32779,255,27,0,32,128,40,64,54,128,1,801c040c7bff51ff228821001001000000238653001f004506ca100000,7d20100fff92005affff0000806400ff49ffff3080800bff1b0020802840368001
14:50:39.000,999,68,200,26,200,35.000000,13.600000,0.660000,0,16,1,0,0,35,134,83,0,0,13,3,16,0,0,16,15,255,146,0,199,255,255,0,0,128,100,0,255,73,255,255,48,128,128,32770,255,27,0,32,128,40,64,54,128,1,801c03e77bff51ff2388210010010000002386530000004a06c5100000,7d20100fff92005bffff0000806400ff49ffff30808002ff1b0020802840368001
14:50:40.000,1043,68,200,26,200,34.000000,13.500000,0.660000,0,16,1,0,0,35,134,83,19,0,10,3,16,0,0,16,15,255,146,0,204,255,255,0,0,128,100,0,255,73,255,255,48,128,128,32782,255,27,0,32,128,40,64,54,128,1,801c04137bff51ff2287210010010000002386530013004506cd100000,7d20100fff92005cffff0000806400ff49ffff3080800eff1b0020802840368001
14:50:42.000,1021,68,200,26,200,34.000000,13.500000,0.660000,0,16,1,0,0,35,134,83,13,0,12,3,16,0,0,16,15,255,146,0,179,255,255,0,0,128,100,0,255,73,255,255,48,128,128,32809,255,27,0,32,128,40,64,54,128,1,801c03fd7bff51ff228721001001000000238653000d004806e3100000,7d20100fff920057ffff0000806400ff49ffff30808029ff1b0020802840368001
14:50:43.000,1041,69,200,26,200,34.000000,13.500000,0.660000,0,16,1,0,0,35,134,83,34,0,10,3,16,0,0,16,15,255,146,0,184,255,255,0,0,128,100,0,255,72,255,255,48,128,127,32766,255,27,0,32,128,40,64,54,128,1,801c04117cff51ff2287210010010000002386530022004406cb100000,7d20100fff920058ffff0000806400ff48ffff30807ffeff1b0020802840368001
14:50:44.000,1020,69,200,26,200,35.000000,13.500000,0.660000,0,16,1,0,0,35,134,82,8,0,12,3,16,0,0,16,15,255,146,0,179,255,255,0,0,128,100,0,255,72,255,255,48,128,128,32797,255,27,0,32,128,40,64,54,128,1,801c03fc7cff51ff2387210010010000002386520008004806cd100000,7d20100fff920057ffff0000806400ff48ffff3080801dff1b0020802840368001
14:50:46.000,1016,69,200,26,200,34.000000,13.500000,0.660000,0,16,1,0,0,35,134,82,11,0,12,3,16,0,0,16,15,255,146,0,179,255,255,0,0,128,100,0,255,72,255,255,48,128,128,32804,255,27,0,32,128,40,64,54,128,1,801c03f87cff51ff228721001001000000238652000b004806d6100000,7d20100fff920057ffff0000806400ff48ffff30808024ff1b0020802840368001
14:50:47.000,1023,69,200,26,200,34.000000,13.500000,0.660000,0,16,1,0,0,35,134,79,5,0,12,3,16,0,0,16,15,255,146,0,184,255,255,0,0,128,100,0,255,72,255,255,48,128,127,32738,255,27,0,32,128,40,64,54,128,1,801c03ff7cff51ff22872100100100000023864f0005004806cf100000,7d20100fff920058ffff0000806400ff48ffff30807fe2ff1b0020802840368001
14:50:48.000,1003,69,200,26,200,35.000000,13.500000,0.660000,0,16,1,0,0,35,134,79,22,0,12,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,72,255,255,48,128,128,32769,255,27,0,32,128,40,64,54,128,1,801c03eb7cff51ff23872100100100000023864f0016004806d5100000,7d20100fff920059ffff0000806400ff48ffff30808001ff1b0020802840368001
14:50:50.000,1007,70,200,26,200,34.000000,13.600000,0.660000,0,16,1,0,0,35,134,79,10,0,14,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,70,255,255,48,128,128,32776,255,27,0,32,128,40,64,54,128,1,801c03ef7dff51ff22882100100100000023864f000a004c06d4100000,7d20100fff920059ffff0000806400ff46ffff30808008ff1b0020802840368001
14:50:51.000,988,70,200,26,200,34.000000,13.500000,0.660000,0,16,1,0,0,35,134,79,15,0,15,3,16,0,0,16,15,255,146,0,174,255,255,0,0,128,100,0,255,70,255,255,48,128,127,32760,255,27,0,32,128,40,64,54,128,1,801c03dc7dff51ff22872100100100000023864f000f004e06db100000,7d20100fff920056ffff0000806400ff46ffff30807ff8ff1b0020802840368001
14:50:52.000,1013,70,200,26,200,35.000000,13.500000,0.660000,0,16,1,0,0,35,134,79,26,0,10,3,16,0,0,16,15,255,146,0,174,255,255,0,0,128,100,0,255,70,255,255,48,128,128,32786,255,27,0,32,128,40,64,54,128,1,801c03f57dff51ff23872100100100000023864f001a004506d0100000,7d20100fff920056ffff0000806400ff46ffff30808012ff1b0020802840368001
14:50:54.000,992,70,200,27,200,34.000000,13.600000,0.660000,0,16,1,0,0,35,134,79,8,0,12,3,16,0,0,16,15,255,146,0,179,255,255,0,0,128,100,0,255,70,255,255,48,128,128,32810,255,27,0,32,128,40,64,54,128,1,801c03e07dff52ff22882100100100000023864f0008004806d9100000,7d20100fff920057ffff0000806400ff46ffff3080802aff1b0020802840368001
14:50:55.000,997,70,200,27,200,34.000000,13.600000,0.640000,0,16,1,0,0,35,134,78,3,0,14,3,16,0,0,16,14,255,146,0,179,255,255,0,0,128,100,0,255,70,255,255,48,128,128,32776,255,27,0,32,128,40,64,54,128,1,801c03e57dff52ff22882000100100000023864e0003004c06cb100000,7d20100eff920057ffff0000806400ff46ffff30808008ff1b0020802840368001
14:50:57.000,1002,71,200,27,200,33.000000,13.600000,0.640000,0,16,1,0,0,35,134,78,8,0,12,3,16,0,0,16,14,255,146,0,179,255,255,0,0,128,100,0,255,70,255,255,48,128,128,32777,255,27,0,32,128,40,64,54,128,1,801c03ea7eff52ff21882000100100000023864e0008004806cd100000,7d20100eff920057ffff0000806400ff46ffff30808009ff1b0020802840368001
14:50:58.000,1009,71,200,27,200,33.000000,13.600000,0.640000,0,16,1,0,0,35,134,78,12,0,14,3,16,0,0,16,14,255,146,0,174,255,255,0,0,128,100,0,255,70,255,255,48,128,128,32788,255,27,0,32,128,40,64,54,128,1,801c03f17eff52ff21882000100100000023864e000c004c06cc100000,7d20100eff920056ffff0000806400ff46ffff30808014ff1b0020802840368001
14:50:59.000,1006,71,200,27,200,33.000000,13.600000,0.640000,0,16,1,0,0,35,134,78,6,0,14,3,16,0,0,16,14,255,146,0,179,255,255,0,0,128,100,0,255,70,255,255,48,128,128,32770,255,27,0,32,128,40,64,54,128,1,801c03ee7eff52ff21882000100100000023864e0006004c06d9100000,7d20100eff920057ffff0000806400ff46ffff30808002ff1b0020802840368001
14:51:01.000,1003,71,200,27,200,34.000000,13.600000,0.640000,0,16,1,0,0,35,134,78,3,0,15,3,16,0,0,16,14,255,146,0,179,255,255,0,0,128,100,0,255,70,255,255,48,128,127,32764,255,27,0,32,128,40,64,54,128,1,801c03eb7eff52ff22882000100100000023864e0003004f06d9100000,7d20100eff920057ffff0000806400ff46ffff30807ffcff1b0020802840368001
14:51:02.000,1010,71,200,27,200,34.000000,13.500000,0.640000,0,16,1,0,0,35,134,78,19,0,11,3,16,0,0,16,14,255,146,0,169,255,255,0,0,128,100,0,255,70,255,255,48,128,128,32781,255,27,0,32,128,40,64,54,128,1,801c03f27eff52ff22872000100100000023864e0013004706d9100000,7d20100eff920055ffff0000806400ff46ffff3080800dff1b0020802840368001
14:51:03.000,1011,72,200,27,200,33.000000,13.500000,0.640000,0,16,1,0,0,35,134,78,5,0,12,3,16,0,0,16,14,255,146,0,184,255,255,0,0,128,100,0,255,69,255,255,48,128,128,32782,255,27,0,32,128,40,64,54,128,1,801c03f37fff52ff21872000100100000023864e0005004806d9100000,7d20100eff920058ffff0000806400ff45ffff3080800eff1b0020802840368001
14:51:05.000,995,72,200,27,200,34.000000,13.500000,0.640000,0,16,1,0,0,35,134,78,7,0,12,3,16,0,0,16,14,255,146,0,169,255,255,0,0,128,100,0,255,69,255,255,48,128,128,32797,255,27,0,32,128,40,64,54,128,1,801c03e37fff52ff22872000100100000023864e0007004806d5100000,7d20100eff920055ffff0000806400ff45ffff3080801dff1b0020802840368001
14:51:06.000,1004,72,200,27,200,35.000000,13.500000,0.640000,0,16,1,0,0,35,134,78,15,0,17,3,16,0,0,16,14,255,146,0,169,255,255,0,0,128,100,0,255,69,255,255,48,128,128,32775,255,27,0,32,128,40,64,54,128,1,801c03ec7fff52ff23872000100100000023864e000f005206db100000,7d20100eff920055ffff0000806400ff45ffff30808007ff1b0020802840368001
14:51:07.000,1018,72,200,27,200,35.000000,13.500000,0.640000,0,16,1,0,0,35,134,78,2,0,12,3,16,0,0,16,14,255,146,0,174,255,255,0,0,128,100,0,255,69,255,255,48,128,128,32785,255,27,0,32,128,40,64,54,128,1,801c03fa7fff52ff23872000100100000023864e0002004806df100000,7d20100eff920056ffff0000806400ff45ffff30808011ff1b0020802840368001
14:51:09.000,988,72,200,27,200,34.000000,13.500000,0.640000,0,16,1,0,0,35,134,78,14,0,13,3,16,0,0,16,14,255,146,0,164,255,255,0,0,128,100,0,255,69,255,255,48,128,128,32775,255,27,0,32,128,40,64,54,128,1,801c03dc7fff52ff22872000100100000023864e000e004a06d4100000,7d20100eff920054ffff0000806400ff45ffff30808007ff1b0020802840368001
14:51:10.000,986,72,200,27,200,34.000000,13.500000,0.640000,0,16,1,0,0,35,134,77,5,0,12,3,16,0,0,16,14,255,146,0,159,255,255,0,0,128,100,0,255,67,255,255,48,128,128,32805,255,27,0,32,128,40,64,54,128,1,801c03da7fff52ff22872000100100000023864d0005004806d1100000,7d20100eff920053ffff0000806400ff43ffff30808025ff1b0020802840368001
14:51:11.000,976,73,200,27,200,35.000000,13.500000,0.640000,0,16,1,0,0,35,134,76,20,0,12,3,16,0,0,16,14,255,146,0,159,255,255,0,0,128,100,0,255,67,255,255,48,128,128,32777,255,27,0,32,128,40,64,54,128,1,801c03d080ff52ff23872000100100000023864c0014004806cc100000,7d20100eff920053ffff0000806400ff43ffff30808009ff1b0020802840368001
14:51:13.000,971,73,200,27,200,34.000000,13.600000,0.640000,0,16,1,0,0,35,134,76,6,0,14,3,16,0,0,16,14,255,146,0,179,255,255,0,0,128,100,0,255,67,255,255,48,128,128,32781,255,27,0,32,128,40,64,54,128,1,801c03cb80ff52ff22882000100100000023864c0006004c06e3100000,7d20100eff920057ffff0000806400ff43ffff3080800dff1b0020802840368001
14:51:14.000,1002,73,200,27,200,33.000000,13.600000,0.640000,0,16,1,0,0,35,134,75,15,0,11,3,16,0,0,16,14,255,146,0,179,255,255,0,0,128,100,0,255,67,255,255,48,128,128,32778,255,27,0,32,128,40,64,54,128,1,801c03ea80ff52ff21882000100100000023864b000f004706cf100000,7d20100eff920057ffff0000806400ff43ffff3080800aff1b0020802840368001
14:51:15.000,982,73,200,27,200,33.000000,13.600000,0.640000,0,16,1,0,0,35,134,75,8,0,14,3,16,0,0,16,14,255,146,0,169,255,255,0,0,128,100,0,255,67,255,255,48,128,128,32773,255,27,0,32,128,40,64,54,128,1,801c03d680ff52ff21882000100100000023864b0008004c06ca100000,7d20100eff920055ffff0000806400ff43ffff30808005ff1b0020802840368001
